25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U
0,0,0,0,0.0381,2.6047,2.2524,0,0,0.819,0.9381,0,8.8189,29.9139,4.3761,2.6666,1.2952,0.7524,0,0,0.7524,0,0,4.7952,4.7238,2.2428,0
0.2714,0,0,0,0,3.0714,0,0,0.7476,0,0,0,16.0474,13.5856,3.119,0.7714,0.9905,0,0,0,0,0,1.7666,1.0238,2.0714,1.2857,0
0,0,0,0,0,0.8143,5.1571,0,0,0.6857,0,0,1.7286,11.0475,0.4714,0.4238,0.7428,0,0,0,0,0,0,0,0.5524,0,0
0,0,0,0,0.519,0.7571,0,0,0.7905,0,0,0,1.7571,8.5142,3.5,0,1.5,0,0,0,0,0,0.9524,0,1.4428,0,1.3667
0,1.8571,0,0,0,0,13.8237,0,0,0,0,0,54.4327,80.7753,12.3808,5.2809,10.2618,1.4286,0,0,0,0,0,1.3238,13.6808,4.119,0
0,0,0,1.8476,0,0.9667,4.4142,0,0.3714,0,0,0,5.7095,15.5951,3.3857,1.2047,0.4381,0,1.1,1.5476,1,0,0.3476,1.2143,3.8142,3.3381,0
0,0,0.3333,0,0.5905,0,0,0,0,0.4429,0,0,4.6714,13.8522,2.7095,2.4381,1.0714,0.181,3.4238,1.4524,0,0,0.6048,0,3.1571,0,0.2286
0,0,0,0,0.5952,0,0,0,0.1952,0,0,0.6428,7.619,11.3142,0,0,2.5428,0,0,0,0,0,0,0.5809,1.0143,1.2857,0
0,0,0,0,0.4809,0.9524,11.3332,0,0,0,0,0,17.595,31.9854,4.0333,1.5476,1.2381,1.0905,0,0,0,0,2.1619,4.1523,2.5428,0,0.2762
1.8333,1.1047,0.0048,0,0,0,0.5809,0,2.1666,-0.0143,1.1905,0,4.5571,9.8475,0.6381,2.1381,0,0,0,1.0952,0,1.4952,0,0,0,1.7238,0
1.3238,0,1.9,0,0,0,1.9571,0.9381,0,0.8952,0,0,4.6238,20.8521,1.0857,0,0,0,0,0,0,0,0,1.2714,1.1952,0.3619,0
0,0,0,1.1905,3.7809,0.9762,0.4857,0.8571,0,0,0,0,17.2665,27.2949,4.8619,0,1.8762,0,0,0,0,3.0904,0.7571,2.9476,2.7,0.7333,0
0,4.0857,0,0.3286,0,0,2.619,0,0,0.6714,0,0,11.938,24.7235,5.519,6.8618,0,1.0048,0,0,0,0,0,0,0,3.7381,0
0.8048,0,0.9571,0.5143,0,0,3.7095,0,0,0,0,0,10.2666,19.8903,1.1571,0,1.1,0,1.2,0,0,2.8428,0,0,2.3952,0,0
0,1.1476,0.4619,1.6286,0.4571,0,0,0,0.2619,0,0,0,0,7.8285,0,0.3333,0,0,1.0143,0.4857,-0.0048,0,0,1.2619,0.3381,0.3571,0
2.2143,1.9238,0,0.2048,0.3571,1.4333,6.319,0,0.7667,0,2.119,0,18.5712,22.0902,2.4143,1.5,0,0,0,0,0,0,0,1.3238,2.1381,1.7952,0
0,1.4381,0,0,0,0,14.2284,0,0,0,0,0.4857,18.9331,32.2044,2.1857,0,0,0,2.2238,0,0,1.3428,0,0.7905,0.6381,0,0.7762
0,0,1.9524,0,0,0.9571,3.4762,0,0,0,0.4143,0,2.0666,18.3712,3.0523,0.8,0,0,0,0,0,0.3714,0,1.2524,3.3857,0.0381,0
0,0.5048,0.9048,0,3.2095,0.7,0,0,0,0,0,0.8667,2.6333,9.0904,1.2809,0,0,0,0,0,-0.0048,0,0,0,1.519,0,0
0,0.8667,0,1.3143,0,1.4,1.0905,0,0,1.5476,0,0,7.9666,19.7998,5.9618,0,1.1952,1.9571,0.3381,1.2571,0,0.7619,2.019,2.8,2.619,0.5905,0
0,0.9905,0,0.3714,0.8667,2.8333,0,0,1.3714,1.5666,0,0,10.9665,27.0902,0,0.6,1.4809,0,0,0.019,0.2762,0,0.7952,2.7762,2.2285,0,0
0,0,0,0.8905,0.5143,0,2.9619,0,0,0,-0.0238,1.0428,6.3666,11.5713,0.6,0,1.4381,0,0,0.5809,0,0,0,7.5761,7.3618,0,0
0,3.2523,0,0,2.7571,0,0.4238,0,0,0,0,0,1.1428,7.0856,0,0,0,0,0,0,0.4809,0,0.4667,1.3667,0.4524,0,0.8714
0.6286,0,0,0,0,1.1905,7.4952,3.0285,0,0.0286,0.9286,0,7.1809,18.0046,1.819,0.8952,0.9428,0,0,0,0,0,0,0,0,0.4238,3.2333
0,3.5523,0,0,0,2.8047,11.0523,0,0,0,1.6238,0,8.6666,15.5332,1.0667,0,0,0,0,0,0,0,0.0143,0,0,2.3762,0
0,1.6762,0,0,1.6476,0,5.2999,3.3142,0,0,0,0,13.6379,10.5951,2.0381,0.4857,1.7571,0.9381,0.019,0,1.4095,0.4809,0,6.2999,5.3666,0,0
0,0.7905,0.6476,0,0,0,0,0.5095,0.5714,0,0,0,3.1333,16.1855,0,0.5048,0,0,0,0,0,0,1.7809,1.3905,2.0952,0.9667,0
0,1.8,0,0.1381,0,0,2.9571,0,0,0,0.5952,0,13.5284,22.5759,2.4238,3.8476,4.2047,0,0,0.6286,1.1476,0,0,1.5666,0.1762,2.5571,0
0,0.9238,0,0.5476,0.6524,1.4238,4.419,0.8905,0,0,1.0238,0,8.3713,15.6189,0,0.2048,1.6571,0,0,0,0.519,0,0,0,0.4857,0,2.9666
1.2476,0.8381,0,0,0,0,13.2141,0,0,0,0,0,24.5854,33.4996,2.5857,6.438,1.819,2.9904,0,0,0,0.4286,0,1.6666,2.3047,2.2428,0
0,1.0143,1.6619,0,0.4619,0,0,0.4857,0.2857,3.2857,0,0,7.2142,16.2379,-0.0429,0,0,0.8571,1.7428,0,0,0,0,0,1.4905,0,0
0,0,0.3667,0,5.4047,0,0,0,0.619,0,1.5952,0,4.5142,11.4475,4.4571,2.1857,2.5428,1.7809,0,0,1.1,0,0.8524,2.2762,7.3856,0.5143,0.2857
0,1.3286,0,2.1143,1.7143,2.5666,1.9809,0,0,0.619,0.3857,0.4571,3.6666,8.4142,0.3667,0.9286,0,0,0.7048,0,0,0,0,1.2952,6.3761,0,0
1.9571,1.4667,0,1.8095,0.2429,0,1.3571,0.6333,0,0,0,0.319,5.4333,9.3761,2.8047,0,4.1523,0.5333,0,0,0,0,0,0.9095,1.7666,0,0.6571
3.7904,1.1714,0,0,1.0952,1.2428,3.319,0,1.1714,1.1905,0.1905,0,2.4809,9.9046,0,0.3905,0.3095,0,0,0,0,0,0,0,0,0.7714,2.319
0.5571,5.5571,0.7095,0,0,0.2429,1.6714,2.5333,0.7048,0.7524,0,0,0.819,10.3665,1.0286,0,0,0,0,0,0,0,0,2.6333,4.9047,0.3286,0
0.5095,2.7333,0,0,0,0.7428,1.5333,0,0.9762,0,0,0,-0.0095,6.6523,0.9524,0,2.6476,1.0905,0,1.4286,0,0,0,4.4952,2.3619,0.4857,0
0.9095,0,0.5714,0,0,2.4904,4.9618,0.5,0,2.0952,0,0.7952,24.8711,16.5046,3.4,0.4714,1.6762,0,0,0,1.6,0,0,1.7476,2.1809,5.5523,0
1.4047,0,0,0,0,2.0571,7.5618,1.3238,1.4095,0.5238,0,0,12.6094,27.3378,1.7238,1.3762,0,0,0,0,0,0,-0.0286,2.1476,0.4238,0,3.4666
0.8333,0,1.2571,0,0,1.5952,4.7952,0.0238,1.1524,1.219,1.1952,0,19.1284,24.5188,6.0428,0,0,0,0,0,0,0.519,1.0714,0,2.7619,1.9095,0
0,1.7666,0,0,0,2.1762,2.2143,1.2143,0,0,0,0.6762,0,6.3333,0,0,1.1762,0,0,0,0,0,1.0143,0,0.3,3.0285,2.0857
0.9048,0,0,0,0,0,8.8475,0,0,0,1.319,0,3.0857,25.1521,2.519,1.5619,0,0,0.3714,1.5666,0.3143,1.8047,0,0,1.3714,0.8667,0.2524
0,0.4667,0,0,0.5571,0,0,0,0,0,0,0,1.9285,11.4237,2.2143,0,0,0,0.6952,0,0,1.0238,0,0,5.5333,0,1.9
0.7714,1.7,0,2.7809,0,2.0714,5.719,0,0,0,0,0.4143,14.5046,17.7427,1.3571,1.8428,0,0,0.4809,0,0,0,0,0.4571,1.0143,0,0.3
0,0,0,0,0.2667,1.4905,12.5999,1.0238,1.4714,0,0,0,18.8903,30.6092,8.4047,2.2762,1.5905,0,0,3.2285,0,1.1524,0,1.3762,2.8857,0,0
0,0,0,1.8428,0,3.6047,0,0,0,0,0.7238,-0.0524,11.0904,12.6808,2.1666,1.7286,1.7286,0,1.1047,0,0,0,0,0.6619,1.6857,3.8857,0
0.5714,1.1857,0,0,0.3809,0,0.8619,0.4143,0,0,0.619,0.3286,4.2857,7.7142,0,1.9714,1.4286,2.1762,0,0.7428,0,4.1857,0,1.4952,0,4.019,1.3571
0,1.9619,0,1.4333,0,0.4095,9.4808,0,0,0,0,0,7.3809,9.357,0.4905,1.6809,1.1381,1.819,0.0095,0.3905,1.1714,0,0,1.8286,0.6095,3.5285,0
1.0952,0.0143,0,0.7809,0,2.8762,0,1.2667,0.3857,0,0.3809,1.719,8.0713,15.7141,0,0,0,0,1.0048,0,0,0.5476,0,0.8428,0.1714,0,0.7762
1.5286,2.1571,1.8905,0,1.0524,0,4.0095,0,0,0,0,0,0,6.8285,0.8524,0.6,0,0,1.0905,0,0,0,1.8333,0,1.5428,0,1.7857
1.419,0,0,0.7714,0,0,2.0428,0,0,0,0,0,14.9189,18.7284,1.1619,0,0.7238,0,0,0,0,0.8,0,0,1.6857,0,0.0143
1.0238,0,0,0.219,0.1952,0.0714,2.3238,0,0,0,0,0,0,7.1475,0.7048,0,0,0,0,0,0.3809,0,0,0,0,1.6952,0
0.819,0.1619,0,0,0,2.8952,6.1809,0,1.8238,0,0,0,2.4714,17.1665,0,0,3.3428,0,0,0.6048,1.5905,0.0238,0,1.8857,0,0,0
0,1.2095,0,0,1.3047,0,12.2761,0,0,0,3.4381,0,13.4094,29.7473,5.0761,3.9238,0.4381,1.1095,0.9381,0,0.1,0,0,1.2143,1.1286,3.8666,0
0,0,0,0,0,0.51,1.4,0,0,0.733,0,0,1.371,11.919,0,0,0,0,0,0,0,0.51,0,0,0,0,0
0.329,1.281,0.262,0,0.571,0.367,0.905,0,0,0,1.419,0,1.61,5.5,2.319,0,0.271,0,0.224,0.7,0,0,0,1.305,4.305,1.571,0.857
2.09,0,0,0,0,0,3.005,0,1.9,0,0,0,8.652,10.638,1.157,-0.048,0,1.033,0,0,0,0,1.79,0,1.543,1.762,0
0.329,3.714,0.405,1.024,0.195,2.433,26.585,0.614,0,0,0.714,0,23.562,66.356,6.79,1.881,7.395,0.329,0,0,4.424,0,0,0,0.31,4.919,0
1.995,0,0,0,0,0.252,0.514,0,0.767,0,0.714,1.052,0.976,8.39,0,1.033,0,1.205,0,0,0,0,0,1.262,2.952,0.319,0
0,-0.01,0,0,0,2.662,0.714,0,0,0,1.886,0,1.829,6.919,1.11,2.148,0.219,0,0,0,0,0,0,0,0,0.676,1.252
0.848,2.967,0,0,0,0,2.148,2.081,0,0.424,0.571,0,2.714,4.433,3.971,0,0,0,0,0,0,0.967,0,0.462,0.776,1.038,0
0.757,1.61,2.1,0,0,0,0.357,0,0,0,0,0,5.671,17.2,0,0,1.495,0,0,5.295,0.457,0,0,8.257,2.371,0,0.924
1.705,0,0,0,0,0,2.595,0,0,0.629,0,0,0,10.524,1.248,0.229,3.852,-0.024,1.114,0.781,0,0,0,0.643,1.248,0,0
0.348,2.005,0.757,0.148,0,1.314,0,0,0,0,0,0,0,5.909,0.729,0,0,0,0,0.31,0,0.548,0,0,0,0,1.162
0,0,0,0,0.943,0,0,0.152,0,0,0,0,0.652,9.838,0.657,3.224,0.462,0,0.624,2.129,0.724,0,0.738,1.133,0.49,0,0
0,0,1.652,0.843,0,0,2.971,0,0,0,0.9,1.043,4.714,9.319,3.357,0,0.195,0.443,0,0,0.181,0,2.057,1.529,1.495,1.781,2.024
0,0,0,0.762,0,0,0.319,0,0.248,0,-0.01,0,8.743,6.286,0,0,1.881,2.233,0,0,0,0.848,0,3.486,0.181,1.133,0
0,0.99,0,0.929,0.605,0,0.424,0,0,0,0,1.81,9.324,11.843,2.424,0.214,0.771,0,3.443,0,0,0.557,0,0,3.59,0,0
0,0,0.176,0,0,4.252,0.529,0,1.633,0,0,0,0.771,8.2,0,0,0,0,1.467,0,0,1.7,1.162,1.852,0.967,0,1.014
0.443,2.514,1.405,0,0,3.048,1.086,0,0,0,1.624,0,3.133,12.147,1.986,0.005,0,0,0,0,0,0,0,0.79,3.105,4.848,0
1.414,0.819,0.01,0,1.443,0.61,0.948,0,0,1.329,0,0,5.276,15.947,1.205,0,0,0,1.5,0,0,0.548,0,0,0.357,1.348,0
0.61,0,2.262,0,0,0,0,0,1.162,0,0,0,0.314,6.928,0,0,0.857,1.938,0,1.171,0,0,0,0,1.643,0,0
0,0,0,0,1.019,0,4.99,0,0,0,0,1.99,11.147,10.957,0,0.876,0.867,0,1.705,0,0,0,0,0,0,4.638,0.624
0,0,0,1.157,0,0,4.571,0,0,0,0.943,0.857,5.248,11.824,0.724,0,0.414,1.857,1.038,-0.067,2.019,0,1.2,0,3.571,1.367,2.529
0,0,1.114,0,1.319,0.51,2.652,1.624,0,0,0.681,0,1.886,4.724,0.962,1.252,0,0,0,0,0,0,0,0,0,2.209,0
0,3.938,0.848,0,0,0.19,1.395,0,0.438,0,0,0.343,3.1,8.448,0,1.833,0,0.543,0.89,0,0,0,0,1.357,0,0,0
1.919,0,0,0.257,0,0,1.471,3.262,0,2.843,0,0,1.638,5.138,0,0,0,0,0,0.652,0,0,0,1.424,0.838,1.738,2.543
2.662,0.371,0,1.2,0,0.124,1.152,0,0,0,0,0,5.486,5.729,0.876,0,0,0,0,0,0.452,0,0,3.071,1.262,0,0
1.405,1.033,0,0.638,0.762,2.386,5.257,0,0,0,0,0,1.443,8.871,0,0,0,0.829,0,0,0,0,0,0.776,0,1.695,0
1.824,0.748,0.505,3.019,0,0.395,0,0,0,0.886,0,0,0,4.843,0.967,2.738,2.038,0,0,0.457,0,0,0.824,0.748,0,0,0
0,0,0.776,0,2.233,2.057,0.71,0,0,0,0.124,0,7.152,6.576,0.333,0,1.295,0,3.148,0,0,0,0,0,0.952,0.567,0.671
1,2.686,0.038,0.029,0,0,2.029,1.4,0,1.048,0,1.681,4.857,5.052,0,0,0,0,0,2.319,0,0,0,0.581,0,0.667,3.333
0,0,2.352,0.876,0,1.852,2.833,0,0.11,0,0.329,0,3.243,7.8,1.067,1.667,2.005,1.048,0,0,2.348,0,1.338,0,1.895,0,0
0,0.624,1.138,0.005,0,0.324,2.581,0,0,0,0,1.824,0.757,8.419,1.724,1.281,4.057,0,0.814,0.714,0,0,0,3.167,2.4,0.79,0
0,2.914,0.89,1.452,0,0,3.471,0,0,0.214,0,0,4.129,5.524,0,1.7,0,0,0,0,0,0,0,1.29,12.005,4.248,0
0,0,0.529,0.262,0.771,0,0.405,0,0.005,0.724,0,0,0,5.138,0.576,0,0.586,0,0.905,0.667,0,0.438,0,0.629,0,0,0
0,0.695,1.805,0.733,0,0,1.124,0,0,0,0,0,0,7.771,0,0,0,1.01,0,2.038,-0.029,1.052,0,0,4.776,1.619,0
0,1.138,0,0,0,2.495,0,0,0,0,0.138,0,1.29,5.124,0,0,0,0.086,0.919,-0.029,0.214,0.971,0,1.867,0.867,0,1.024
0,0,1.724,1.91,0,0,0,0,0.914,0,0,0.057,1.695,9.133,0.571,1.243,0.79,1.595,0,0,0,0,0,3.919,0.871,0.424,0
0.186,0.848,0,0.838,0.314,1.448,1.638,0,0,1.238,0,0,2.581,8.128,0,1.143,0,0,1.129,0,1.695,0.348,0,1.252,1.395,0,0
0,1.514,0,0,0,0,2.148,0,1.295,0,0,2.219,4.086,8.633,4.257,0.381,0,1.305,0.448,0,0,0.981,0.895,0,3.067,0,0
0,3.514,0,0,0,0,11.214,1.276,0,1.929,0,0,18.286,19.362,4.819,0.643,5.124,1.652,0.605,0,0,0,0,4.214,3.114,0,0
0,4.243,0,0,0,1.424,2.224,0,0,0.662,0,0,7.381,10.467,0,2.248,0,0,0,0,2.295,0.376,1.033,0,0.624,0.595,0
1.871,0,1.052,0,0,0,11.386,0,0.229,0.929,0,0,42.571,30.285,6.576,0,1.352,1.833,0,0.552,0,1.195,0,0,3.057,3.776,0
0,1.462,0.4,1.314,0,0,16.571,0,0,0,0,2.357,32.433,45.009,4.395,2.248,1.581,0,0.586,0,0,0,0,5.295,4.281,0,0
0,0.924,0,0,0,0,2.933,0,0.419,0,0,0,8.071,7.219,0,0.69,0,0,0,0,0,0,0,0,0,1.071,0
0,0,0,0,1.248,3.409,1.657,0,0,0,0,0,1.424,5.314,0,0,0,0.248,0,2.467,0,0,0,1.229,0,0,0
0,0,1.605,0,0,1.362,4.1,0,0,1.124,0,0,7.681,6.814,0,2.695,0,0,0,0,2.414,1.381,0,0.971,1.424,-0.005,0.557
0,0,0.795,0.262,0,0,2.519,0,0.124,0,-0.005,1.019,0,6.676,0,0.543,0,0,0,1.852,0.581,0.262,0.638,0.205,0.381,0,0
0,1.462,0,0,0,4.624,14.405,0,0,0,0,0,35.276,84.961,14.981,1.514,1.138,0.552,0,0,1.414,0.633,0,1.095,2.486,6.838,0
0,0,0,1.79,0.886,2.709,6.595,0.662,0,0,0.448,0,6.114,8.643,3.138,0.252,1.833,0,0,0.267,0.971,0,0,1.638,3.795,0.843,0
0,0,1.419,0,0.581,0.562,10.076,0,0,1.138,0,0,48.099,53.228,3.814,1.581,2.343,3.181,-0.062,0.805,0.19,0,0,1.238,1.071,3.209,0
0,0,1.581,1.005,1.067,3.324,6.7,0,0,0,0,0.929,27.957,51.647,4.214,3.238,4.114,0.914,0.386,0,1.167,0,1.971,1.943,19.862,0.871,0
0,0,0,0,0,0.333,2.276,0.51,0,0,0,0,10.076,6.39,1.681,0.9,0,0,0,0.357,0,1.29,0.786,0.39,0.933,2.324,0.752
0,0,0,0,1.462,0,5.186,0,0,0,0,0,6.4,16.595,6.257,2.29,0.571,0.952,0,1.033,0,0,0,4.357,1.01,0,0
1.195,0.357,0,0,0,1.214,0,0.471,0,0,0,0.181,0,5.624,0,0,0,0,0,0,1.257,0,0,0,1.176,0.262,0
0,2.038,0,0.957,1.695,0,0,1.89,0,0.981,0,0,0.271,4.4,0,0,1.129,0,0.5,0,0,0,0,0.186,0,0,0.357
0,0,2.948,0,0,0.862,22.209,0.438,0.552,0,0,0,22.495,68.285,6.6,0.767,6.933,1.2,0.438,1.448,1.343,0.686,0,1.138,2.519,3.133,0
1.386,0.29,1.771,0,0.514,2.171,0,1.429,0.39,0,0,0,0.238,23.257,1.871,0,0,1.205,1.238,0,0,0.033,0,0,2.405,0.795,1.662
1.152,0,0.514,0,0.743,0,0,0,2.195,0,0,0,6.948,8.119,0,0,0.862,0,-0.029,0,0.538,0,1.762,1.076,0.79,6.681,0
0,0,0,0,2.4,0,0,0,0,0,0,0,1.914,7.167,0,1.305,0.31,1.652,0,0,1.181,0,0,0,1.376,0,0
0,0.495,0,2.776,0,1.481,4.652,1.571,0,0,1.2,0,10.028,9.686,2.329,0.6,0,0,0,0,0,0,0.386,0,1.667,0.571,0.414
2.576,0.024,1.967,0,0,0,1.176,0,0,0,1.357,0.043,1.581,14.6,0.462,0,0.576,0,0,0,0,0,0,0.481,1.505,1.733,1.171
0,3.929,0,0,0.557,0,0.919,0,0,0,0.867,0.89,0.824,4.667,0,4.171,1.376,0,2.09,0,0,0,0,0.971,0,0,0
0,0,0.414,1.843,1.052,0.219,0.367,0,0,0,0,0,8.795,12.809,2.462,0,0.967,0,0,0,0.395,0,0,0,0.967,1.914,0
1.681,1.276,0,0,0,0.952,14.233,0,0,0,0,0.571,5.876,27.181,2.757,1.505,0,1.571,0,2.143,2.724,0.824,0,0,0.419,0.457,0
0,1.252,0,0.619,0.614,0,15.762,0,0,0,0,0,35.233,90.128,15.686,1.976,4.509,0,0.89,1.238,0,1.271,0,4.29,13.038,0,0.995
0,0,0,0,1.267,2.157,2.048,0,0.01,0,0,0,0,6.633,0,0.695,0,1.724,0,0.586,0.705,1.048,0,0.238,0,0,0
0.176,0,0,0,0,0,8.609,0,0.667,0,0,0,15.419,25.738,0,1.119,3.938,1.305,1.657,0.924,0.362,0,0,1.333,1.114,0.357,0.905
0,1.5,0,2.071,0,0,2.638,0,0,0.457,1.543,0,2.509,5.867,0,0.771,0,0,0,0,1.067,0,3.062,2.6,1.457,0,0
2.519,0,0.481,0,0,0,0.481,1.219,3.014,0,1.081,0,24.538,28.443,4.39,0.786,0.61,1.786,1.362,0,0.59,0,0,1.062,1.933,0,0
2.181,0,0,0,1.586,2.667,0,2.986,0,0,1.133,0,2.59,6.781,0.648,0,0,3.943,0,0.543,0,1.286,0,1.057,0.714,4.981,3.567
0,0,0.433,0.319,0,0,3.9,0,0,1.11,0,0,9.39,10.909,0.271,0.333,1.295,0,0.99,0,0,2.157,0.724,2.776,2.124,1.005,0
0,0,0.2,0,0,0,0,0,1.19,0,0.405,0.624,0,4.752,0,0,0,0.476,0,0,1.024,1.581,0,0.562,1.005,0,0
0,0,0,0.681,0,2.295,7.89,0.6,0.867,0,0.157,1,35.171,57.404,6.895,0.681,4.29,1.124,0,0,0.119,0,1.062,0,0.924,4.948,0.595
0,0,0,0,1.39,0.014,5.824,0,2.219,0,0,1.052,3.362,4.738,0,0.862,1.838,0,0,1.562,2.595,0,0,0,3.962,1.543,0.238
0,0,0.919,1.038,1.086,0.167,0.624,0.314,2.657,0.495,1.605,0,3.295,7.976,3.257,0,0,0,0,0,0,0.533,0,0,4.652,0.852,0
0,2.924,1.824,1.381,0,0,2.719,0,1.186,1.529,0.29,0.129,1.381,10.343,0,0,0.352,0,0,0,0,0,1.871,0,0,0,0
0,0,0,0,0.99,1.133,0,0,0,0,1.986,0,4.543,5.814,0,0,0.429,0,0,0,0,0.681,4.662,0,1.543,0,0
0,2.324,0,3.776,0.89,0,0.105,0,0,0,0,0,0,5.219,0.452,0,0,0.21,1.743,0.748,0.381,0,0,0,0,-0.019,0
0.595,1.195,0,0,0,0,0,0.229,0,0,0,0,0.8,4.657,0,1.848,0,0,0.529,0,0.005,0,0.824,1.676,0,0.576,0
0,0,0,0.405,0,1.929,4.257,0,0,1.09,0,0,2.843,4.548,0.89,0,0,0,0.019,0,1.79,1.114,0.624,0,0,0,0.79
0,0,0,0,0,0,0,1.438,0.957,0,0,0,5.143,7.224,0.371,0,2.038,0,0,0,0,0,2.1,4.481,1.395,1.486,0.79
0.095,0,0,1.071,0,0,11.686,0,0,0,0,0,6.538,37.314,9.157,0,4.119,0,0,0,0,0,0,1.986,0.771,0.662,0.452
1.067,0,0,0,0,1.071,3.009,0,0,1.619,0.471,0.771,3.829,10.7,0,0.281,1.476,0.686,0,0.414,0,0,0.114,0,1.662,0,0
0.695,0,0,0,0,0,3.124,0.552,0,0,0,0.505,4.248,5.614,0.329,1.786,0,0,0,0,0,0,0.548,3.39,2.762,0,2.481
0.714,1.014,0,0,1.033,0,0,0,0,0,0,0,0.676,5.876,0,0,0,0.571,1.038,0.605,0,0,0,2.438,2.081,0,0
0,0.581,0,1.143,0.4,0,7.328,0,0.252,0,0,0,16.286,49.047,5.324,1.567,2.895,0.305,0.548,0,0.824,0.919,0,0.938,0.695,3.167,0
0,4.2,0,0.662,0,2.533,1.7,0,0,0.129,0,0,1.4,5.981,1.519,0,0,0,0,0,0,1.39,0.49,0.762,1.21,1.49,1.043
0.533,0.476,0.695,0,0,2.186,2.433,0,0,0,0,0,14.895,18.99,4.819,1.114,0.252,0.771,0,0,0,0,1.11,0.143,0,2.576,0
0.805,2.052,0,2.757,0,0,1.433,0,0,0,0.605,0,7.709,25.752,4.281,1.295,0.819,0.376,0,0,0.61,0.876,1.424,0,3.033,0.695,0.676
0,0,1.224,0,0.724,0,1.476,0.733,0,0,0,0.914,8.619,6.338,3.671,0,0.352,0,0,0,0.429,0.824,0,1.576,0,0.619,0.286
0,0,0,0,0,1.567,3.095,0,0,-0.01,0,0,7.29,32.2,1.348,0.71,1.871,0,0.652,0,0,1.067,0,0,4.443,2.571,0
0,0,0,0,0,0.21,0.671,0,1.429,0,0,0,5.409,8.843,2.748,0.781,0.619,0,0,0,1.152,0,1.462,2.095,3.362,2.024,1.948
0,0,0.419,0,1.357,0.148,9.414,0.981,0,0,1.49,0,3.305,14.409,1.4,1.114,3.519,0,0,0,0,0,2.962,0,2.938,0,0
0,0,1.695,1.01,0.938,2.138,2.667,0,0,0,0.271,0,8.628,6.114,1.31,0,0,0,0,0,0,0,3.076,0,1.886,1.09,1.343
0,0,1.676,0,-0.019,0,3.148,0.562,0,1.752,0.771,0,0,5.705,0,0,1.21,1.89,0,0.581,0,0,0,0,0,0,0
0,0.595,4.514,3.252,0.271,0.514,8.428,0,0,0,0,0,12.909,16.519,1.39,2.033,0,0,0,0,0,0,0.243,0,2.1,1.11,0
0,1.762,0,0.848,0,0,3.4,0,0,0,0,0,4.048,13.119,0,0,0,0.624,2.195,0,0.038,0,0,0,3.157,0.21,0
0,0,0,0,0,0,5.105,0,0.224,2.076,0.7,0.476,7.167,11.771,0.61,0.571,0,0.019,0,-0.033,0,0,0,0,4.143,0,0
0,0.005,0,0,0,0,1.767,0,0,0,0,0,0,5.333,0,0,0,3.148,0,0,5.633,0,0,0.657,1.319,0.5,0
0,0,0,0,0,0,1.91,0,0,0.648,0,0,8.586,8.848,1.552,0,0,0,0.543,0.552,0,0.5,0,0.181,1.986,0,1.119
0,0,0,0,0,0,9.776,0,0,0,0,0,28.781,34.152,0.924,1.619,0,0,1.452,0,0,0.767,0,0.243,4.552,2.919,0
0.714,3.243,0,0,0,0.395,3.014,0,0,0,0,0,12.143,54.742,1.462,0,0.662,0,0,0.576,0,0,4.319,3.029,1.176,3.424,0
1.41,0,0,0,0,0.786,0,0.41,1.548,1.024,0,0,0,17.047,0,0,0,0,0,0,0,0,0,0,1.205,2.933,2.976
0,0,2.433,0.9,0,0,7.338,0,0,0,0,0,0,9.243,0.814,0,0,0,0.224,0,0,2.224,0,0,1.424,0,0
0,0,0,0,0,0,0,0.029,1.2,0,2.086,0.419,4.943,4.595,1.386,1.095,0,2.109,0,0,0,0,0,0.733,0,-0.024,0
0,0.452,0,1.99,0.252,0.533,0.962,0,0,0,0,1.019,8.071,7.938,0,0,0,0,0.933,0,1.262,0.99,0,0,0,1.362,1.448
0,2.019,0.786,0,2,0,0.114,0,1.362,1.748,0.343,0,15.462,18.752,0.405,1.776,2.605,0,0,0,1.01,0,1.014,0,1.262,1.39,0
0.876,4.614,0,0,0.2,0,0,1.681,0,0.005,0,0,1.981,7.128,0.767,0,0,0,0.452,0,0,0,0,1.995,9.843,0,0
0,1.862,0.586,0,0,0,0,0,0,0,0,0,0,5.381,0.476,0,0,0,0.914,2.614,0,0,0,1.067,0,0,0
0.89,0,0,0,0.11,0,28.362,0,0,0,0,0,8.452,28.523,5.648,8.99,2.219,0,0,0,0,0,0,0,0.505,0,0
0,0,0,1.357,-0.005,2.062,0,-0.019,0.567,0.405,0,0,0,4.819,0,0,0.448,0,0,0,0,0,0,0.886,1.329,1.071,0
1.805,2.352,0.629,0.852,0,0,2.514,0,1.476,0,0.429,0.776,31.09,23.252,3.648,1.457,1.957,0,0.99,0,1.138,0,0,0,1.79,4.209,1.481
0,3.338,0.967,0,1.148,1.162,0.905,0.567,0.2,0,0,0,0,5.105,1.205,0.962,0,0,0.357,0.538,0,0,0,0,0,1.914,0
0,0.786,0.69,0,0.886,2.838,4.809,0,0.971,0,2.476,0,7.319,14.228,0,0.557,0,0.638,0,1.181,0.71,2.2,0,0.705,0.919,3.252,0
