,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
881,0.0,1.805,0.324,0.0,3.148,0.0,0.5760000000000001,0.0,0.69,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,1.3330000000000002,1.695,0.205,0.0,0.9975153628419207
882,0.0,0.0,0.0,1.29,0.89,0.0,0.0,1.3519999999999999,2.4290000000000003,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.61,0.22399999999999998,0.0,0.0,0.0,0.0,0.59,0.586,0.9838169295471567
883,0.495,1.71,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,6.619,0.0,0.0,0.0,0.0,0.0,1.7480000000000002,0.0,0.49,0.0,1.081,0.79,0.0,0.9670000000000001,0.9999999392248552
885,0.91,0.0,0.0,0.0,0.0,0.795,0.0,0.0,0.0,0.0,0.0,1.371,0.0,363.096,0.0,0.205,0.0,0.0,1.91,0.0,0.35200000000000004,0.0,0.0,0.848,1.8619999999999999,0.0,0.0,1.09741692753971e-11
886,1.505,1.138,0.0,0.0,0.0,3.2430000000000003,0.7190000000000001,0.0,0.867,0.32899999999999996,0.0,0.0,0.0,50.338,1.433,0.0,0.0,0.0,1.571,0.748,0.0,0.0,0.0,0.0,0.0,0.0,1.067,6.429949158852452e-06
887,1.29,0.0,0.35200000000000004,0.0,0.0,0.0,3.5669999999999997,0.0,0.0,0.7,0.586,0.0,0.067,561.5409999999999,0.0,0.605,0.31,0.0,0.657,0.0,0.0,0.667,0.0,0.0,0.91,0.39,0.0,6.774907500966305e-08
888,0.705,0.0,1.5430000000000001,0.0,1.405,0.0,0.0,0.0,0.33299999999999996,1.014,0.0,0.0,0.33799999999999997,81.237,0.486,0.0,0.7,1.962,0.0,0.0,0.938,0.0,0.0,2.8,0.0,1.09,0.0,1.4807934158380065e-10
889,0.605,0.838,0.467,0.0,0.0,0.019,2.024,0.0,0.0,0.0,0.2,0.0,1.071,6.609,0.6809999999999999,0.0,0.0,0.0,0.0,0.624,0.0,0.0,0.0,1.195,0.0,0.0,0.0,0.9999999990103778
890,0.0,0.35200000000000004,0.619,1.5,0.0,0.895,0.0,0.7809999999999999,0.0,0.0,1.0,0.0,0.0,6.343,0.0,0.48100000000000004,0.0,1.6669999999999998,0.0,0.919,0.0,0.34299999999999997,0.0,0.0,0.0,0.0,1.8430000000000002,0.9997071073209939
892,0.0,0.8190000000000001,0.0,1.7380000000000002,0.052000000000000005,0.895,1.486,0.0,0.262,2.024,0.0,0.0,6.2620000000000005,14.005,0.0,0.0,3.7289999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.138,3.862,1.371,0.0,0.9999999999999958
893,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,3.548,116.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305,0.0,0.0,1.319,1.062,0.0,6.31469514985458e-09
894,0.0,1.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,1.0,338.75300000000004,0.0,0.0,0.0,0.633,0.0,0.557,0.0,0.0,0.0,0.519,2.414,1.31,1.114,1.3681711102554016e-12
