,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
574,0.0,0.862,0.0,0.0,0.0,0.0,11.114,0.0,0.0,0.0,0.0,0.705,30.095,37.138000000000005,2.805,0.0,0.857,0.0,1.5859999999999999,1.095,1.419,0.0,0.0,0.4,4.867,1.838,0.0,0.9999999988589576
575,0.8759999999999999,0.0,0.0,0.0,0.0,1.0290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.086,7.414,0.0,1.538,0.0,3.548,1.433,2.39,0.0,0.0,0.395,0.0,0.5329999999999999,1.9709999999999999,0.6859999999999999,0.9999999999958398
576,0.0,0.0,0.0,0.9620000000000001,0.0,0.0,0.0,0.0,0.0,1.486,0.0,0.462,4.481,8.914,1.91,0.657,0.138,0.0,0.0,0.0,0.748,0.0,0.0,0.0,1.7519999999999998,2.9,0.395,0.9999999999056974
577,0.0,0.0,0.0,0.0,1.014,0.7290000000000001,0.762,1.276,1.319,0.0,0.0,1.524,1.271,10.067,1.081,1.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.462,0.248,0.0,0.9999999391013835
578,0.795,3.1860000000000004,0.0,0.0,0.0,1.805,0.0,0.0,0.0,0.0,0.0,0.81,0.919,6.837999999999999,0.0,0.44799999999999995,1.057,0.0,0.0,0.0,0.0,0.0,0.0,0.8140000000000001,0.5,0.0,2.043,0.9999999996277344
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.186,0.0,1.952,5.4479999999999995,1.4140000000000001,0.0,0.0,0.281,0.0,0.0,0.0,0.0,0.024,0.405,0.0,0.624,0.7,0.9999999987309913
580,0.0,1.7519999999999998,0.0,0.41,0.0,0.0,14.870999999999999,0.0,0.305,0.033,0.0,0.0,27.843000000000004,40.233000000000004,4.2,1.419,0.28600000000000003,0.0,0.0,0.667,0.0,0.0,0.0,0.743,8.562000000000001,0.0,0.0,0.9999999999657561
581,0.0,0.0,0.99,0.0,0.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.905,1.024,1.171,1.3430000000000002,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.36200000000000004,0.0,0.762,0.9999935703455554
584,0.0,2.452,1.4140000000000001,2.648,0.0,0.895,6.124,0.0,0.0,0.0,0.0,0.0,4.581,17.562,0.0,0.0,0.948,0.0,1.581,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999806062
586,0.0,0.0,0.0,0.657,0.0,0.0,0.0,1.119,0.0,0.0,0.0,0.0,0.0,5.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7859999999999999,0.0,0.0,2.248,0.0,0.0,0.9999983751871403
587,0.0,1.486,0.0,0.0,1.062,0.0,0.0,0.0,0.0,1.124,0.17600000000000002,0.0,1.014,7.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452,0.0,1.329,0.0,0.0,0.9999787810386707
588,0.0,1.786,0.0,0.81,0.0,1.114,0.0,0.581,1.443,0.0,1.3619999999999999,0.295,6.886,16.157,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3330000000000002,0.419,0.0,0.505,0.9999999931889993
589,0.0,2.6239999999999997,0.0,0.0,0.0,0.0,1.167,0.0,0.0,0.767,0.0,0.0,3.762,12.757,0.0,0.743,2.457,0.529,0.0,0.752,0.0,2.424,0.0,1.081,1.99,1.729,0.0,0.9999999998340203
590,0.629,0.0,0.0,0.0,0.581,0.0,13.686,0.0,1.4140000000000001,0.0,0.33299999999999996,0.0,3.262,13.314,1.162,0.419,0.495,0.762,0.5329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.4240000000000002,1.09,0.9999999999714801
591,1.5290000000000001,4.167,0.7240000000000001,0.0,0.0,2.895,12.043,0.0,0.0,0.514,0.0,0.0,21.628,36.69,6.348,0.0,0.948,0.0,0.0,0.738,0.248,0.295,1.148,0.0,3.0380000000000003,4.619,1.286,0.9999999999940721
592,1.71,0.0,0.133,0.0,2.6860000000000004,0.848,0.0,0.0,0.586,0.0,0.0,0.0,0.0,6.086,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.748,0.0,0.0,0.9999997359509274
593,1.29,3.752,0.35700000000000004,0.17600000000000002,0.619,2.119,2.076,0.243,0.21,0.23800000000000002,1.105,0.0,1.5290000000000001,7.443,0.0,0.0,0.0,1.776,0.0,0.0,0.633,3.529,1.605,4.162,1.01,0.17600000000000002,0.8859999999999999,0.9999999998046305
594,0.0,0.0,0.0,0.6859999999999999,0.0,0.0,9.157,0.0,0.0,0.457,1.1,0.0,4.343,19.1,3.49,6.7139999999999995,0.0,2.576,0.838,2.129,0.0,0.51,0.0,0.7240000000000001,4.029,3.7239999999999998,0.0,0.9999999999999669
595,0.0,0.0,0.0,1.367,1.157,0.0,0.0,0.0,2.286,0.0,0.0,0.0,4.109,5.881,0.8190000000000001,0.0,1.229,0.0,0.0,1.705,0.0,0.0,0.0,0.0,2.29,1.1,0.0,0.9999999999994604
596,0.552,3.471,1.557,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.948,4.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229,0.0,0.9999990843709733
598,2.0,0.0,0.0,0.0,3.971,0.0,0.0,1.371,0.0,0.0,0.0,0.0,8.057,14.205,0.0,2.8480000000000003,1.4240000000000002,0.0,0.0,0.0,2.081,0.0,0.0,0.0,0.0,0.0,0.0,0.9999982580124079
599,3.248,0.7290000000000001,0.0,0.0,0.0,2.99,3.795,0.0,0.0,0.0,0.0,0.281,0.0,4.643,0.0,1.643,0.0,1.281,0.0,0.0,1.033,0.0,0.971,0.0,0.0,1.376,0.0,0.9999999994116959
600,0.0,0.419,0.0,0.0,0.0,0.0,11.414000000000001,0.0,0.0,1.371,0.0,0.0,3.105,19.814,2.29,2.5140000000000002,0.0,0.033,0.929,0.0,0.7140000000000001,0.47100000000000003,1.2429999999999999,1.271,1.933,2.748,0.0,0.9999999999967892
601,1.324,0.0,0.0,0.44299999999999995,0.0,0.0,0.0,0.0,0.0,0.557,0.157,0.0,0.0,5.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.0,0.0,0.0,0.9999963094707077
