25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U
0,0,0,0,0,1.148,0.5,0,0,0.386,0.386,0,0,713.459,1.929,0,1.848,3.619,0.952,0,0.29,0,0.767,1.657,3.414,0,0
0,0,2.638,2.248,0,2.924,0,0,0,0,0,0,0,350.444,0,0,0.3,0,1.662,0,0.267,0,0,0,0.338,0,0
0,0,1.852,0,0,0,0,0,0.952,0,0,0,2.643,280.697,0.038,1.076,0,0,0,0,0,0.652,0,0,0,0,0.667
0.695,1.424,0.49,0,0.29,0,0,0,0,0,0,0,0.51,1419.755,0,0.581,1.781,0,0,0.367,0.433,0,0,0.79,2.19,0,0
0,0,0,0,0,1.257,0.39,1.671,0,0,0,0.948,2.119,191.16,-0.038,0.819,0,0,0,0.314,0,0.271,0,0,0.629,0.619,0.21
-0.014,0,0,0,0.086,0,0,0,0,1.162,0,0,2.114,916.251,0.695,0.829,1.219,0,0.276,0,0,1.681,0.014,0,1.738,0,0.924
0,1.995,0.743,0,0,0,0,1.457,0.395,0,0,0,0,923.266,0,0.114,2.667,0.838,0.557,0.624,1.49,0,0,0,1.919,5.105,0
0,0,0,0,0,2.271,0,0,0,0.3,0,8.076,0,1684,0.648,3.357,0.014,0.219,1.276,0,2.248,0.81,0.686,1.5,1.181,0,0
0,0,0,1.605,0,1.252,0,0,0,0,0.652,0.519,0.5,670.088,0.557,0.876,1.357,0,0,0,0,0,0.038,0,0,0.824,1.005
0,0.181,0,0,1.51,1.005,0,0.948,0,0,1.405,0,0.629,305.568,0.176,0.567,0.2,0,1.719,0,0.443,1.305,0.733,0,0,1.686,0
1.729,0,0.5,0,0,1.076,0,0,0,1.41,0,0,0,266.392,1.21,0.019,0,0,0,0,0,0,0,2.338,2.709,0,0
0,0.886,0,0,0,0,2.157,0,0,0,0,0,0,337.891,1.21,0,0,0,0,0,0,0,0,0.786,1.467,0,0.6
0,0,0,1.095,0.519,0,0,0,0.357,0,0,0,0,855.495,-0.014,2.005,1.252,1.39,0,1.657,1.395,0.905,0,3.933,2.8,0,0
0,0,0,-0.024,1.471,0,0,0,0,0,0.714,0,0.948,1025.036,0.424,1.648,0.143,1.052,0.857,0,0,0,0,3.333,0.843,0,0
0,0,0,-0.024,1.471,0,0,0,0,0,0.714,0,0.948,1025.036,0,1.648,0.143,1.052,0.857,0,0,0,0,3.333,0.843,0,0
0,0,0,0,0,0,0.386,0,0,-0.005,0,0,0,146.341,1.49,0,1.186,0.452,0.333,0,0,0,0.495,0,1.757,0,0
0,1.095,1.614,0,0,0,0.857,0,0,0,0,0,2.295,238.388,0.281,0,0,0.619,1.552,0,2.2,0,0,0.276,0,0,0
0,0,0.524,1.043,0,0,0,0.2,1.314,0,0,0,2.319,871.143,0.7,1.31,0,0,0.543,1.086,0,0,1.029,1.2,0.538,0,0
0,0,0,0,1.243,0,0,0,0,0,0,0.1,0.305,2483.72,0,-0.348,-0.176,0.643,0,0.576,1.524,3.705,0,0.938,3.686,0,0
0,1.886,0.376,0,0,0.71,0.262,0,0,0,0,-0.029,0,1876.864,0,0.3,0,2.648,1.595,0.938,0,1.143,0,2.167,1.152,0,0
0,0.29,0,1.214,0.738,1.952,0,0,0,0,0,0.776,0,816.757,0,1.143,0,0,0,0,0,0,0,3.843,0,0,0
0,0,0,1.043,0,0,0.671,0,0,0.314,0.81,0,0,322.311,0,0,0.924,0,1.095,0,0,0,0,2.719,2.238,0,0
0,1.41,0,0,0.5,1.743,0.767,0,0,0,0,0,0,203.022,0.733,0,0,0,0,0,0,0,0,1.448,1.543,-0.01,1.081
0,0.257,0,0,0,1.019,0.51,0.976,0,0,0,0,0,356.02,1.343,0.014,2.309,0,0,0,0,0.005,0,0.514,0.467,0,0
0,0,0,1.633,0,0,0,0.414,0,0,0,0,0,188.464,0.781,2.305,0,0.367,0,0,0,0.729,0.905,0,0,0.3,0
0,0,0,1.157,0,3.671,0,0.219,0,0,0,0,0,845.029,0.976,0.824,0.333,0,2.962,2.214,0,1.195,0,1.886,3.295,0,0
0,0,0.357,0,1.3,0,0,3.157,0.043,0,0,0.41,0,179.212,0.119,0.452,0.01,0,0,0,0,0,0.438,0.61,0,0,0
1.419,0,0,0,0,0.376,0,0.348,3.286,0,0,0.895,0.543,299.387,0.21,0,0.595,0.714,1.1,1.171,0,0.605,0,0,1.8,0.971,0
0,0,1.11,0,0,0,0,0,0,0,0,1.524,0,494.947,0,0,0,0.486,0.729,0.571,0,0,1.1,0,0,0.643,0
0,0,0.8,0,0,0,0,1.557,0,1.576,0,0,0.548,1657.362,0.41,1.871,1.033,0.267,0,0,0.838,1.529,0,2.9,1.886,2.976,0
0,0,1.214,0,0,0,1.033,0,0.395,0,1.157,-0.005,0.852,401.772,0,0,0,2.738,0.257,0.071,0,0,0.924,0,0,0,0
0,0,0,0,0,2.038,0,0,0,0,0,0.938,0,322.768,0,0.767,0.81,0,0,0,0.419,0,0.924,1.638,2.371,0,0.995
0,2.69,0,0,0,1.019,0,0,0,1.133,0,0,0,851.657,1.51,0,0,0,0,0.981,0,0,0,2.971,-0.029,0,0
0,0,1.338,0,2.462,0.595,1.876,0,0,0,0,0,0,205.56,0.152,0.376,0,0,0,0,0,0.171,0,0.329,0,0,1.081
0,0,0,0,0.338,0,2.167,2.752,0,1.029,0,0.7,0,246.264,0,0,0.705,0.276,0,0,0.638,0.2,0,0,0,0,0
0.19,0,0,0.333,0.486,0,2.019,0,0.829,0.519,0,0,0,375.162,0.329,2.838,0,0.771,0.448,1.395,1.271,0,0.786,0,1.548,0,0.31
0,0.633,0,0,0,2.814,0,0,0,1.143,0.648,0,1.329,2004.22,0,-0.238,-0.119,0,0.186,0,0,0,1.038,2.7,7.943,3.181,0
0,0.467,1.067,0,0.552,1.748,0,0,1.005,2.133,0,0,0.329,886.19,0.214,2.462,0,2.271,0,0.229,2.014,0,0,0,0,1.114,1.671
0,-0.148,0.838,1.99,0,1.062,0,0,0,0,0.738,0,0.924,1902.907,0.024,0,1.029,1.338,1.61,0,3.057,2.829,0,1.771,1.571,0,0.486
0,0,0,1.633,0,3.057,0.529,0.981,0,1.171,0,4.195,0.571,182.365,0,0,0.576,0,0,0,0,0,1.214,0,0.357,0,1.543
0,0.143,0.457,0.7,1.252,0.671,0,0,0,0,0,0,1.467,1543.149,0,0.524,0.576,0.314,0.8,0,2.719,2.19,0.324,1.086,2.314,0,0
0,0,0,0,0,2.081,0.1,0.971,0,0.005,2.552,-0.01,0.586,416.295,0.514,0,0,0,1.014,0,0,0,1.538,0,1.457,1.895,0
0,0.895,0,0,0,0,0,0,1,0,0.39,0,0,32.042,2.395,0,1.081,0,0,0,0.767,0,0,1.662,0,0,0
0.557,0.895,0,0,0,0.343,0.329,0,0,0,0,0,0,235.616,0,0,0.99,0,0,0,0,0,0,0,0,0,2.486
0,1.986,0.471,0,0,0,0,0,0,0,0,0,0.7,3018.075,1.262,4.333,0,1.852,0.267,0.348,3.095,0,0,0,2.548,0.581,0
1.843,2.162,0,2.019,0,0.362,0,0.471,0,0,0,1.086,0,109.394,0.533,0,0,0,0.929,0,1.657,0,0,0,0,0,0
0.814,0,3.505,0,0,3.043,0.595,0,0,0,0,0,0,126.956,0.59,0,0,0,0.681,0.9,0.41,0.9,0.648,0.557,0.248,0,0
0,0,0,0,1.038,0.381,0,0,0,0,0,0,0,338.734,0,0,3.448,0,0.919,0,1.195,0,0,0,1.362,0,0
0,0,0,3.181,1.981,1.067,0,1.157,1.01,0,0,0,0,673.835,2.014,2.809,0,0,0.019,0,0,0,0,0.514,1.19,0,0.624
0,0,0,0.99,0.257,0.529,0,0,0.019,0,0,1.848,0,774.386,0,0,1.529,1,3.148,0,1.843,0,0,0,5.624,0,0
0,0,0.005,0,0,0,0,0,0.829,0,0,0.076,0,369.015,0,0.676,0,1.043,0,0,0,1.29,2.176,0,0.357,0,0
0,0,2.586,0.781,0,0,0,0,0,0,0,0,1.138,654.597,0,0.79,0,2.405,0,0,5.109,0,-0.024,0,0,0.167,0
0,0,0,0,0,0,0.738,0.243,1.6,0,0,0,2.576,946.089,1.219,1.952,0.829,0,0,0,0.371,0,0,1.186,1.043,0,0
0,1.281,-0.019,0,0,0.99,0,0,0,0,0,0,1.071,54.923,0.786,0,0,0,0,0.357,0,0,1.948,0,0,0,2
-0.024,0,0,0,0,0.79,1.476,0.867,0,0,0,0.381,0,146.46,0.519,0,0,1.51,0,0,0,0,0,1.162,0.495,0,0
0,0.419,0.995,0,0,0,0,0.6,0,0,1.238,0,0,279.102,0.995,0,0,4.081,0,1.776,0,0,0,3.981,0.667,0,0
0,0,0,0,0,0,0,0,2.519,0.7,0,0,0,143.508,0.857,0,0,0,0.748,0,0,1.01,0,0,0,0,2.167
0,0,0,0,0.043,3.59,2.105,0,0,0,0,0,0,830.767,1.333,0,2.162,0.448,0,0,2.067,0.714,0,0.667,2.095,0,0.095
0,0,0,0.971,1.776,1.805,0,0.762,0,0,0,0.043,0,316.668,0,0,0,0,0.49,-0.01,2.243,0,2.314,0,0,0,0
0,0,0,0.662,0,0,0,0,0.381,0.51,0.348,0.352,0,172.893,1.324,0,0,0,0.938,0,7.443,1.548,0,0,0.724,0,0
1.367,0.886,0,0,1.59,0,0,0.848,0.876,0,0,1.319,2.643,3164.845,2.914,0.814,0.433,0.629,0,0.462,2.352,0.5,0,1.062,0.219,0.9,1.543
0,0,0,0,0,1.881,0,0.676,0.152,0,0.338,0,0.238,330.811,2.181,0.919,0.429,0,0.886,0.848,0,0,0,0,1.648,2.619,0
0,0,0.733,0,1.071,0,0,-0.048,0,0,0,0,1.895,1796.575,0.933,2.029,0.71,0.195,1.043,0,2.305,1.052,0,1.1,6.919,0.638,0
0.41,0,0,0,0,0.305,2.581,0,0,1.59,0,0,2.276,501.694,1.262,0,0,0,0,0,0.357,0,0,0,0,0.862,0
0,0,0,0,0,0,0,0,0,0.01,0,0.543,0,451.266,2.79,1.157,0,0.205,0,0,1.9,0,0,1.748,3.967,0,2.033
0,0,1.505,0,0,1.971,0,1.138,0,0,0,0,0,299.697,0.671,0,0,0,0,0,0,0,0,1.952,0,0,0
0,0,0,0,0,0.533,0.695,0,1.076,0,0,0,0,683.573,0,0.133,0,0,-0.01,0,0,0,0,0.724,0.69,2.295,0.929
0,0,0,0,0,0,0,0,0.757,0.329,0,0,0,684.473,1.462,1.524,0,0,0,1.505,0,0,0,2.567,2.181,0,0
0,0,0,0,0,0.443,0,0,0,0,2.071,0,0,272.049,0.21,0,0,0.438,0,0,0,0,0,1.124,1.252,0,0
0,0,0,0,0,0,1.214,1.271,0,0.952,0,0,0.876,365.463,1.324,0,1.195,0.748,0,0,0,1.271,0.329,0.89,0,0.448,0
0,0.41,1.229,0,0,1.943,0,0.357,0.714,1.729,1.324,0,0,480.209,0.595,2.957,1.462,0,0,2.214,0,0.614,0.633,0,0.795,0,0
0,0.229,0,0,0,0.638,0,0,0,0,0.667,0,0,230.488,0.367,0.762,1.438,0,0,0.514,0,1.029,0,1.424,0,1.31,0
0,1.005,0,0,0,0,0.81,0,1.262,0,0,0,0,287.663,0.79,0,0,0,0,1.162,0,0,0,0,0,0,0
0,0,1.5,0,0,1.857,2.529,0.662,0,0.457,0,0,0,348.415,0.69,-0.024,0.214,0.776,0,0,1.367,0.69,0,4.39,1.119,0,0
0,0,0.833,0,0,0,0,0,0,0,0,0,0,551.418,0.529,0,0,0,0.848,-0.024,0,0,0,1.838,1.133,0.338,0
0,0.967,0,1.424,0.99,0.819,0,0,0,0.029,0,0,0,611.622,0,0.886,2.786,1.362,0,0.224,0,0,0,0.529,0.357,0,0.438
0,1.057,0,0,1.114,0.581,0.243,0,0,1.324,1.548,0,1.143,218.226,0,0.771,0,0,0,1.819,0,1.838,0,4.057,0.319,0,1.129
0,0.629,1.819,0,0,0,0,1.1,0,0,2.857,0,1.138,688.559,0.443,0.571,0.367,0,0,0,0,1.31,1.329,0,0.79,0,0
0,0.586,0,1.424,1.967,2.695,0,0,0,1.476,1.033,0,2.343,164.817,0,0,0,0,0,0,0,0,0.71,2.443,1.052,0.457,0
0.6,0,0,0.986,0,0,0,0,0.024,0,0,0,0,162.917,0,1.881,2.648,1.848,0.667,0,0.771,0,0,0,0,1.329,0.7
0.895,-0.01,1.386,0,0.61,1.59,0,0,0,0.695,0,0,0,204.826,0,2.529,0,2.095,0,0,0,0.41,0,0,2.976,0,0
0,0,0,0.362,0,3.319,0,0.7,1.148,0,0.695,0,0.671,31.738,0.39,0,3.081,0,0,0,0.529,0,0,0,0.367,0.986,1.029
0,0,0.914,0,0.971,0,0,0,0.952,0,0,0,0,176.884,1.848,0,0.714,0,0.295,0,0,0,2.243,0,0,0,1.895
0,2.352,0.633,0,0,0.729,0,0,0.014,0,0,0,0,155.451,-4.109,1.729,0,0,0,0,1.233,0,0.986,0.729,0.514,1.105,0
0.438,0.919,0.114,0.595,0,3.062,0,0.576,0,0,1.376,1.129,0,153.855,0.462,1.567,0.376,0.729,0,0.414,0.667,0,0,0,0,0,0
0.219,1.329,1.619,0.957,2.09,0,0,1.052,0,3.343,0,0,-0.019,1226.038,1.195,0,0,0.91,0.429,0,-0.038,0,0,0,0,0,0.071
2.471,0,0,-0.029,0,1.462,0,3.376,0,0,0,0,2.014,4288.742,1.514,-0.167,0,0.462,1.043,0,2.509,2.214,0,0.124,4.871,0.71,0.976
0,0.371,0.405,0,0.733,0,0,0.719,0,0,0,0.819,0,227.026,0.31,0.614,0,0,1.219,0,0,0.748,1.571,0.933,0,0.452,0
0.705,3.905,0,0.376,1.943,2.138,0.557,0,0,0,0,0,0,219.931,0,0,0,0.486,0,0,0,0,0,0.748,0,0,0.919
0,0,0,0,0.681,0,0,0,0,0,0,0,0,1141.125,0,0,0.848,0.871,0.2,0,1.033,1.086,0,1.471,1.381,0,0
0,0.605,0,0,0,0,0,0,0,0,0,0,1.386,984.351,0,2.605,0,0,1.229,-0.005,0,0.514,0,0,0,0.729,0
0,0,1.905,0,0,1.019,0,0,0,0,0,0,1.105,644.864,3.686,0,1.657,0,1.919,1.71,0,0,0,1.862,0,0,0
0.81,2,0.524,0,0.914,0,0,0,0,1.257,0,-0.01,0,318.654,1.052,1.51,0,3.514,0,0,1.476,0,1.514,0,1.567,0,2.657
0,0,0.352,0.952,0,0.571,0,0.629,0,0,0,0.681,0,330.672,0,0,0,0,0,1.057,0,0,0.433,0,0,0,0
0,0,0.6,0,1.005,0,0,0.89,0,0,3.457,0,1.462,809.772,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2.962,2.095,0,1.376,0,0,1.052,0,0,0.314,1.019,0,0,151.608,0.471,1.729,4.752,0,0,0,0,0,0,1.605,0,0,0
2.371,1.552,0,0,0,0,1.052,0,0,0,1.019,0,0,736.496,0,2.476,5.581,0,0.89,0,0,0,0,0,3.652,0.552,0
0.31,0,0.819,0,0,0,0,0,0,0.819,0,0,0.11,330.901,0.548,0,0,0,2.5,0,0,0,1.652,0,0,0,0
0,1.529,1.581,1.971,0,1.657,0.805,0.776,0,0,0,0,0,324.392,0,0,0,0,0,0,0,0,0,0,1.652,0,0
1.324,0.876,1.438,0,0,0,0,0,0,1.219,0,0,0,169.789,2.005,0,0,0,0,0,0.79,0.714,0,0,1.252,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.624,1140.963,-1.938,0.829,0,2.252,0,0.571,0,0,0,0,5.581,0,0
0.819,0,0,0,0,0.224,0,1.129,0,1.538,0.714,0,0,59.195,0.676,0.019,0.152,0.276,0.443,0,0,0,0,0,0,0.776,1.257
0,0,0,0,0.857,0.538,0.448,0.2,0,1.348,0.676,0,0,663.64,1.01,0,1.529,1.6,0.371,1.619,0,0,0,0,0,0,0
0.919,0,0,0,0,1.057,0,0,0.381,0,0,0.976,4.071,4419.579,1.114,-0.486,2.129,2.948,1.752,0,2.533,2.448,0.962,0.624,0.519,0,0.876
0,1.571,0,0,0,1.843,0,0,0,0,0,0,0,203.36,0,0,1.581,1.262,0.557,0,0.943,1.843,0,0,3.286,0,0.329
1.51,0,0,0,0,0,1.667,0.581,2.148,0,0,1.933,1.857,835.7,1.133,0.862,0.467,0,0.957,0,0.681,0.271,0,0.724,1.133,0,0
0,0,0.667,0.486,0,0,0,0,0,0,1.214,0,0,852.133,0,0.119,0.638,1.119,0,0,1.79,0,0,0.729,6.719,0.571,0
0,0,0,0,0.776,0,0,0,0,0,0,0,0,209.231,0.71,0.986,0,0,1.929,0,0,0,0.005,0,0,0,0
0,0.981,0,0,0,1.224,0,0,0,0,0,0,0,329.454,0,1.867,0,1.138,0,0,1.952,0,0,0.443,3.129,1.529,2.252
0,0,0,2.971,0,1.986,0,0.262,0,0,0,0,0,90.518,-0.071,0,0,0,0,0,0,0,0,0,0,0,0
0,1.248,1.324,0,0,0.829,0,0,-0.01,0,0,1.657,0,1183.044,0.633,0,-0.014,0.514,0.438,1.367,5.386,2.457,0.495,0,0.724,0,2.867
0,0,0,0,0,0,0,0,0,0,0,0.371,1.257,293.135,-0.39,0.871,0,0,0,0.652,0,0,0,0,2.357,0,0
0.476,0,0.852,0,0,2.267,0,0,0,0,-0.019,0.433,1.062,457.333,0,3.6,0,0,0.605,0,0,0.576,0,0,1.252,0,0
0,0,0,0,1.843,0,0,0.7,0,0,0,0,0,423.367,-0.481,0,0,0.533,0,0,1.01,0,4.862,1.262,1.5,0,2.343
0,0.814,0,0,0,0,1.333,0,0,0.276,0,0,3.676,2975.633,0,-0.21,0.067,2.957,2.652,0,1.733,-0.048,0,1.952,5.767,0,0.605
0,0,0.848,0,0.567,0,0.671,2.095,0,0.038,0.61,0,0.633,148.727,0.933,0,1.338,0,0,0,0,0,0,0,0,0.471,0.69
0,0,0.362,0,2.019,1.881,0,0,0,0.033,0.343,0,1.01,1572.392,0,0,0.014,4.771,1.662,1.919,1.457,1.014,1.038,2.1,6.495,0.5,0.6
0,0,0,1.633,0,0,0,0,0.886,0,0,0,0,243.116,0.648,0,1.543,0,0.671,0,0,0,0,0.919,0.581,0.619,0
0,0,-0.052,0,0.7,0,0.295,0,0,0.79,0,0,0.79,697.964,-0.105,1,0.914,0,0,0,3.186,1.052,2.305,0,0,0,1.295
0,2.805,0,0,0,0,0,0,0,0,0.005,0,1.762,69.052,3.081,0,0,0,0,0,0,0,0,0,0.886,0,0
0,0,0.343,-0.038,0.386,0.71,0,0,0,0,0.857,0,0,252.226,0,-0.033,1.162,0,0.524,0,0,0,0,1.862,0,0,0
0,0,0,0,0,0,0.986,1.933,0,1.962,0,0,1.205,1847.141,1.005,0.9,0.657,0.005,0.767,0.633,1.671,0,0,1.19,0.495,0,0.381
0,2.052,0,1.495,0,1.048,0,0,0,0,0,0,0,687.868,1.319,0,1.376,0,0.81,1.324,3.605,1.305,0,0,1.062,0,0
0,0,0,0,0,1.438,0,0,0,0.471,0,0,0,415.333,1.91,2.605,0.91,0,1.229,1.181,0,0,0,0.957,0,0,1.252
0,0,0,0,0,0.624,0,0,0,0.31,0,0,0.6,1248.776,0,2.052,1.695,0.514,0,0.31,0.652,2.433,0,2.743,1.976,0,1.676
0,5.924,0,0,0,1.719,0,0,0,0,0.048,0,0.267,219.783,1.552,0,0,0,0,1.629,0,0,0,0.262,0.505,1.11,0.014
1.443,1.781,1.252,0,1.124,0,0,0.576,0,0,0,0.395,1.31,1722.985,0,0,0.029,0,1.348,0,3.067,1.71,0,1.976,1.581,0,0.371
0,0,3.405,0,0,0,0,1.067,0,0,0.486,0,0,139.346,0.452,0,0,0,1.69,0.957,1.081,2.738,0,0,0.243,0.948,0
0,0,1.095,1.362,0,0,0.719,0,0,0,0,0.9,0,1370.79,1.39,1.638,0.4,0,0.976,0,1.962,0,0,0.824,0,0,0
0,0,1.81,0,0,0,0,2.357,0,0,0,1.252,0,538.794,2.105,0.424,0.505,0,0,0.529,2.048,0,0,0,0.619,0,0
0,0,0,0,0,0,0.39,0,0,0,0,0,0,405.153,2.2,0,0,0,0.633,0,0,0.471,1.076,0,0,0,2.376
0.781,0,0,3.333,0,0,1.076,0,0,0,1.21,0.048,1.886,187.56,1.633,0,0.986,0,0,0,0.905,0.929,0,0,1.881,1.262,0.543
0,0,0.49,0.262,0,0.086,0,2.248,0,0,1.01,0,1.957,1373.084,1.967,0.181,0,1.176,0.462,0,2.662,0,0,0,0.833,0,1.819
0,3,0,0,0.657,3.043,0,0,0.81,0.205,1.029,0,2.538,1173.544,0.481,2.262,0.481,0.9,0.595,0.895,0,0.495,0,0,0.557,0,0.524
0,2.386,1.129,0,0,1.038,0,0.995,0,0.348,0,1.286,1.062,347.22,2.019,0,0.79,0.533,0.895,0,0,0,0.243,0.224,0.914,0.733,2.643
0,0,1.181,0.252,3.838,0,0,0,0,1.286,0,0,0,627.231,0.095,0,0.167,3.248,0,1.171,0,0,2.048,0,0,0,1.243
0,0,0,0.019,1.224,0,0,0.371,0,0,0,0,0.967,1045.593,1.919,0.767,0,0,1.69,2.209,1.529,0,0.981,0,1.748,0,0.89
0,0.248,0,0,0,1.395,0,0,0,-0.019,1.29,0.957,0,20.547,0.867,0,1.819,0,0,0,0,0,0,0,0,0,0
0.981,0,0,0,0.781,0,0,0,0,0,0,0,0,2437.635,0,0.171,-0.033,0.833,0.952,0,2.109,0,-0.038,2.505,1.548,0,0
0,0,0,0,0,3.405,0.662,0,0,0,0,0,0,1157.958,0,0,0.39,-0.014,0,0,0.457,0,0,1.39,4.605,0,0
0,2.843,0.262,1.024,0.562,0,0,0,0,0.657,0,0,0,426.666,0,2.267,0,0,0,0,0,0,0.614,2.133,2.957,0,0
0,0,0.743,0,0,0,0,0.881,0,0.852,1.148,0,0,336.391,0,0.567,0,0,0,0,0,0,0,0,0.633,0,0.648
0,0,0,0,0,1.11,0,0,0,0.79,0,1.114,0,524.908,0.376,1.162,0,0.414,1.443,0.186,0,0,0,0,1.381,0,0
0,0,0,0,1.8,0,1.21,0,0,0,0,0,0.59,246.178,0,0,0,0.414,0,0.014,0,1.61,0,-0.005,1.976,0,0
0,0,0,0,0,0,0,0.971,0,0,0,1.105,0.976,529.037,1.619,0.143,0,0,1.133,0,0.486,2.609,0,2.133,1.495,0.924,0
0,0,0,0,0,0,0,0,3.167,1.119,0,0,0.21,1029.107,2.681,0,0.481,-0.005,0,0,3.176,0,0,0.833,0,0,0.233
0,0,0.981,0.614,2.576,2.643,0.476,0,0.838,0.429,0,0.948,0.019,734.834,-4.99,1.395,0,0,0.424,0,2.457,0.548,0,-0.005,0,0,0.367
0,0.629,0,0,0.743,0,0,0,0,0,0,0,1.838,323.487,1.552,0.971,0,0,0,2.309,0.686,0,0,2.652,0,0.876,0
0,1.59,0.595,0.452,0,1.905,0,0,1.595,1.057,0,0,1.19,451.647,-6.705,0.171,0,1.757,0.448,1.176,2.509,1.819,1.424,1.943,0,0,0
0,1.605,0.514,2.39,0.352,1.614,0,0,1.652,0,0.99,0,6.776,5877.766,0,-3.09,0.31,-0.143,1.662,0.295,4.152,0.848,0.867,2.867,5.581,1.314,0
0.781,0,0.424,0.729,0,0.157,0,0.01,0,0,0,0.029,1.086,717.168,0,1.729,0,0,0,0,1.924,0,0,1.371,0.79,0,0.424
0,0,0,0,0,0,0,1.676,0,0.152,0,0,1.281,7397.774,1.071,-3.486,1.271,0,1.981,0,2.152,0,0,5.252,8.071,1.343,0.8
0,0,1.271,0,0.876,0,0,0.338,0,0.886,0,-0.019,1.029,522.089,0,1.448,0,0,0,3.209,0,0,0.976,0,0,0,0
0,0,1.562,0.686,0,0,0.938,1.124,0,0,0,1.329,0,236.197,0,0.652,0,1.581,0.71,0,0,0,0,0,1.79,0.781,0
0.5,0,0,0,0,2.576,0,0,0,0,0,0,0,285.678,2.571,0,0.571,0.724,0.595,0,2.138,0.719,0,0,0,0,0.705
0,0.843,0,0,0,0.805,0,0.743,1.59,0,0,0,0,406.667,1.052,0,0.429,0,0,0.838,1.371,0,0.648,0,2.505,0,0
0,0,0,1.09,1.319,0,0.533,0,0,0.619,0,0,0,207.107,1,0,0.171,0,0.757,0.157,1.338,0.829,2.157,0,0,0,0
0,1.129,0,1.248,0,2.362,0,0,0,0,0,0,0,89.58,0.805,0,1.138,1.157,1.767,0.31,1.138,0,0,0,2.767,0,0
0,0,0,0,0,0,0,1.119,0,0,0,-0.01,0.081,3858.509,0.367,1.386,0,0.862,0.714,0,7.271,0.6,0,4.586,1.933,0,0
0,0,0,0,0,5.062,0,1.119,0,0,0,0,0.543,766.01,0,0.538,0,0,1.462,0.786,6.519,0,0,0.771,0,0,0
0,0,0.962,0.371,0,0,0.676,0,0,0,0,0,2.086,219.083,1.467,0,0,0,0.738,1.514,1.043,0,2.562,0,0,0.348,0
0,0.59,0.3,1.143,0,2.976,-0.014,0,0,0,0,0.533,0,265.63,2.543,2.748,0.595,2.471,0,0,1.233,0,0,-0.014,0,0,0
0.6,0,0,2.186,0,4.148,0,0,0,0,0,2.795,1.719,679.378,0.776,1.757,0.667,0,1.033,0,1.871,0,0.043,1.938,2.429,0.705,0.752
0,0,3.048,0,1.757,3.557,0.238,0,0,0,0,0,1.381,399.619,0.095,0.181,0.6,0,0.395,0,0,0,0,0,2.343,0,0.243
0,0.533,0.643,0,2.129,0,0.157,0,0,0,0,0.738,0,373.667,0.448,0,0.481,3.457,0,1.686,0,0,0,0,0.848,0,0
0,2.709,0,1.486,0,0,0.452,0,1.943,0,0,0,1.205,140.246,1.552,0.786,2.986,0.543,0,0,1.248,1.333,0,0,0,0.5,0
0,0,0,0.643,0.624,2.881,0,0,0,0,0,0,0.686,1490.688,0,0,0.11,1.19,0,0,0,0,0,0,3.876,0,0
0.548,0.043,0,0.552,0,2.233,0,0,0,0,0,0,0.829,275.04,0,0,0,0.376,0,1.49,1.233,0,0,0.248,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,455.576,0,1.781,1.105,0,0,0,0,1.424,2.643,1.21,1.314,0,0
0,0,0,0,0,0,0.79,0.352,1.529,0,0,0,0,135.456,0,0,0,0,0,0,1.89,0.305,0,0,3.138,0,1.481
0,2.7,0.976,0,0,0,0,0,0,0,0,0,2.638,157.779,0,0,0,0,0,0.738,0,0,0,0,1.771,1.486,0.914
0.205,0,0,0.771,0.9,0,0.6,0,0.99,0,0.529,0,0,614.345,0,2.643,3.086,0,0,0.648,3.895,0,0,0,1.4,0,1
0,0,0.995,0,0.614,0,0,-0.01,0,1.59,0,0,1.19,218.383,0,1.143,0.833,1.476,0,0.929,0,0,0,0,0,0.157,0
0,0.41,0.671,0,0,0,0.371,0,0,0,0,0,1.343,110.646,0.61,0.505,0.729,0.59,0,0,0,0,0.962,0.743,0,0,0.743
0,0,0,0,0,0,0,-0.043,0,0,0,0,0,386.886,0,0,0,0,0.729,2.648,0,0,0,1.614,1.943,0,0
0,0.21,0,0,0.033,1.343,0,0,0,0.814,0,0.862,0.724,181.826,2.671,0,1.2,0.89,0,0.614,0,0,0,0,1.514,1.105,0.005
0,0,0,0,0,0.729,0,0,0,0,0,0.681,2.252,257.178,0.567,0,0,0,0,0,0.733,0,1.852,0,1.429,0,0
0,0,1.01,2.4,0,1.867,1.329,0,1.057,0,0,0,0.757,215.402,0,1.614,0,0,1.995,0,0,0,0,2.157,0,0,0
0,0,0,0,1.11,1.662,0,0,0,3.005,0,0,0.038,618.345,0.019,2.576,0,0,0,0,1.005,0,0,0,0,1.329,2.071
1.219,-0.043,0.452,0,0,1.857,1.157,1.848,0,1.352,0,0,0,1937.04,0.767,0,1.705,1.1,0,0,0.576,0,1.171,1.481,0.7,0,0.614
