,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
3056,2.114,0.0,0.013999999999999999,0.0,0.0,0.171,6.2620000000000005,1.538,0.0,0.0,0.0,0.0,18.109,32.281,4.281000000000001,2.1519999999999997,2.157,0.0,0.0,0.0,2.262,0.0,0.0,0.0,3.4189999999999996,3.905,0.0,0.9999999999994602
3057,0.028999999999999998,0.0,1.176,0.0,0.7809999999999999,0.0,0.8759999999999999,0.0,0.0,0.0,0.0,0.0,18.109,32.281,4.281000000000001,2.1519999999999997,2.157,0.0,0.0,0.0,2.262,0.0,0.0,0.0,3.4189999999999996,3.905,0.0,0.9999999418650285
3058,0.857,2.476,0.0,0.757,0.586,0.0,0.0,0.0,0.262,0.0,0.0,0.0,0.0,149.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,1.295,0.0,0.0,8.639702862716615e-10
3059,0.0,0.0,1.338,0.0,0.0,0.0,1.0290000000000001,0.0,0.0,0.0,3.5380000000000003,0.0,2.571,26.046999999999997,0.7709999999999999,0.0,0.5429999999999999,0.013999999999999999,0.0,0.0,0.7240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9932591485350631
3060,0.0,0.5329999999999999,0.0,2.171,0.0,0.0,0.0,1.129,0.0,0.0,0.0,0.0,0.0,108.794,1.4709999999999999,0.0,0.0,1.21,0.48100000000000004,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.086,1.44250820845177e-12
3061,0.0,1.31,0.0,2.209,0.0,1.229,7.176,0.0,1.067,0.195,0.0,0.0,3.219,9.228,0.0,0.0,1.3519999999999999,0.0,0.0,0.0,0.0,0.0,0.34299999999999997,1.205,0.995,0.0,0.0,0.9999999999984279
3062,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,0.0,0.31,0.381,15.386,30.704,0.7809999999999999,2.086,0.0,0.0,0.0,0.8140000000000001,0.0,0.0,0.0,0.852,1.157,3.862,0.414,0.999999825303001
3063,0.524,0.0,1.976,0.59,0.0,0.0,1.567,0.0,0.0,0.0,0.752,1.262,2.124,618.145,0.519,2.19,0.0,0.0,0.0,2.376,0.0,0.0,0.0,2.424,0.633,2.419,0.5479999999999999,8.552137339803066e-08
3064,0.0,1.033,1.176,0.0,0.0,0.0,0.8859999999999999,0.0,0.0,0.0,0.376,0.0,2.9189999999999996,9.167,1.7619999999999998,1.5190000000000001,0.0,1.2570000000000001,0.0,0.0,1.2,0.0,0.0,0.0,0.638,0.557,0.0,0.9999999998147673
3065,0.0,1.429,0.624,0.0,0.0,0.0,0.0,1.4480000000000002,0.0,0.0,0.0,0.0,0.0,120.29899999999999,0.0,0.0,0.0,1.329,0.0,0.0,0.0,0.0,0.0,1.271,2.3,0.0,1.905,1.9436613168766315e-10
3066,0.0,0.0,0.0,1.4240000000000002,4.371,3.633,0.0,0.0,0.0,1.276,0.0,0.0,0.0,144.513,0.5,0.0,1.9240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605,1.067,0.0,1.511859514807446e-11
3067,0.0,1.338,0.0,0.0,0.0,0.0,7.233,0.624,0.0,0.0,0.505,0.0,0.5329999999999999,357.91,0.0,0.0,0.0,0.0,0.0,0.0,1.162,0.0,0.0,1.214,0.276,0.0,0.895,1.4643030681144927e-08
