,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
673,0.0,1.719,3.6860000000000004,0.0,0.629,0.0,4.162,0.0,0.0,0.0,0.0,0.0,47.847,45.166000000000004,1.452,0.0,0.0,0.457,0.0,0.852,0.0,0.0,0.32899999999999996,0.0,0.0,2.305,0.0,0.9999999708651233
674,0.0,0.9329999999999999,0.0,0.7140000000000001,0.805,0.0,2.995,0.0,0.0,0.6759999999999999,0.895,0.0,6.124,8.814,0.5670000000000001,0.0,0.0,0.319,0.0,0.0,1.443,0.0,1.224,0.0,2.0380000000000003,0.0,0.748,0.9999999999998621
676,0.0,0.0,1.405,0.0,0.0,1.095,1.7480000000000002,0.0,0.0,0.0,0.5379999999999999,0.41,5.824,20.243,1.21,1.314,0.0,0.0,0.0,0.0,0.0,0.0,1.381,1.0290000000000001,0.0,0.7290000000000001,0.0,0.9999999998907063
678,0.0,1.705,1.786,0.0,0.0,1.014,13.171,0.0,0.214,0.0,0.0,0.0,35.476,54.395,3.767,1.2,0.0,0.0,0.0,0.0,0.0,0.657,0.0,3.0669999999999997,3.1239999999999997,0.0,0.0,0.9999999534605359
679,0.662,0.386,0.0,1.1520000000000001,0.524,0.0,5.4239999999999995,0.0,0.0,0.0,0.0,0.0,7.481,9.138,3.705,0.0,1.819,0.35200000000000004,0.0,0.0,1.51,0.0,0.0,1.895,0.0,0.0,0.0,0.9999999999999334
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.676,1.6669999999999998,0.0,0.0,0.0,0.0,6.233,0.757,0.0,0.529,0.0,0.0,0.0,0.0,0.748,0.0,0.0,1.4669999999999999,1.5290000000000001,0.0,0.9999999958336987
681,0.0,0.0,0.0,0.0,0.0,0.0,10.3,1.071,0.0,0.0,0.0,2.371,66.423,73.813,12.328,2.4330000000000003,4.081,0.0,1.314,0.0,1.786,0.0,0.767,0.005,2.286,0.35200000000000004,0.0,0.9999999999221592
682,0.0,0.8140000000000001,0.0,0.0,0.0,0.0,4.171,0.0,0.0,0.0,0.0,1.5290000000000001,6.781000000000001,24.651999999999997,0.7709999999999999,0.33799999999999997,0.0,0.0,0.0,0.0,0.0,1.129,1.548,1.757,1.614,1.229,0.0,0.999999999999037
683,0.0,3.8289999999999997,0.752,0.0,0.11900000000000001,1.624,5.024,0.0,0.0,0.948,0.0,0.0,15.052,37.871,9.305,0.0,2.343,0.0,0.33799999999999997,0.0,0.0,1.371,1.271,4.581,16.195,0.652,0.0,0.9999999999999927
684,1.0190000000000001,1.643,0.562,0.47600000000000003,0.0,0.0,6.586,0.0,0.0,1.11,0.314,0.0,3.105,22.052,0.0,2.748,3.505,2.343,0.36700000000000005,0.0,0.0,0.0,1.51,0.0,0.0,0.581,0.6,0.9999999999707243
